id;title;release_date;due_date;course_id;publish_build_plan_url;discriminator;duration;is_planned_to_start;is_visible_before_start;allowed_number_of_attempts;randomize_question_order;quiz_point_statistic_id;max_points;diagram_type;difficulty;mode;file_pattern;grading_instructions;problem_statement;example_solution;example_solution_explanation;example_solution_model;short_name;test_repository_url;package_name;programming_language;assessment_due_date;solution_participation_id;template_participation_id;assessment_type;presentation_score_enabled;team_assignment_config_id;exercise_group_id;bonus_points;included_in_overall_score;second_correction_enabled;allow_complaints_for_automatic_assessments;submission_policy_id;example_solution_publication_date;quiz_mode;allowed_per_tutor_batch_count;allow_manual_feedback_requests;start_date;build_plan_id;plagiarism_detection_config_id;feedback_suggestion_module
9200064;Seed Pool Released 64;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr64;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200065;Seed Pool Released 65;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr65;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200066;Seed Pool Released 66;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr66;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200067;Seed Pool Released 67;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr67;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200068;Seed Pool Released 68;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr68;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200069;Seed Pool Released 69;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr69;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200070;Seed Pool Released 70;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr70;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200071;Seed Pool Released 71;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr71;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200072;Seed Pool Released 72;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr72;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200073;Seed Pool Released 73;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr73;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200074;Seed Pool Released 74;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr74;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200075;Seed Pool Released 75;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr75;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200076;Seed Pool Released 76;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr76;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200077;Seed Pool Released 77;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr77;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200078;Seed Pool Released 78;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr78;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200079;Seed Pool Released 79;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr79;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200080;Seed Pool Released 80;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr80;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200081;Seed Pool Released 81;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr81;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200082;Seed Pool Released 82;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr82;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200083;Seed Pool Released 83;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr83;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200084;Seed Pool Released 84;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr84;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200085;Seed Pool Released 85;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr85;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200086;Seed Pool Released 86;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr86;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200087;Seed Pool Released 87;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr87;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200088;Seed Pool Released 88;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr88;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200089;Seed Pool Released 89;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr89;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200090;Seed Pool Released 90;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr90;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200091;Seed Pool Released 91;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr91;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200092;Seed Pool Released 92;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr92;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200093;Seed Pool Released 93;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr93;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200094;Seed Pool Released 94;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr94;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200095;Seed Pool Released 95;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr95;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200096;Seed Pool Released 96;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr96;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200097;Seed Pool Released 97;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr97;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200098;Seed Pool Released 98;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr98;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200099;Seed Pool Released 99;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr99;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200100;Seed Pool Released 100;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr100;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200101;Seed Pool Released 101;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr101;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200102;Seed Pool Released 102;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr102;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200103;Seed Pool Released 103;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr103;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200104;Seed Pool Released 104;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr104;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200105;Seed Pool Released 105;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr105;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200106;Seed Pool Released 106;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr106;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200107;Seed Pool Released 107;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr107;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200108;Seed Pool Released 108;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr108;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200109;Seed Pool Released 109;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr109;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200110;Seed Pool Released 110;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr110;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200111;Seed Pool Released 111;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr111;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200112;Seed Pool Released 112;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr112;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200113;Seed Pool Released 113;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr113;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200114;Seed Pool Released 114;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr114;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200115;Seed Pool Released 115;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr115;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200116;Seed Pool Released 116;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr116;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200117;Seed Pool Released 117;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr117;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200118;Seed Pool Released 118;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr118;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200119;Seed Pool Released 119;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr119;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200120;Seed Pool Released 120;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr120;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200121;Seed Pool Released 121;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr121;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200122;Seed Pool Released 122;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr122;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200123;Seed Pool Released 123;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr123;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200124;Seed Pool Released 124;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr124;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200125;Seed Pool Released 125;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr125;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200126;Seed Pool Released 126;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr126;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200127;Seed Pool Released 127;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr127;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200128;Seed Pool Released 128;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr128;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200129;Seed Pool Released 129;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr129;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200130;Seed Pool Released 130;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr130;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200131;Seed Pool Released 131;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr131;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200132;Seed Pool Released 132;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr132;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200133;Seed Pool Released 133;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr133;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200134;Seed Pool Released 134;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr134;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
9200135;Seed Pool Released 135;2020-01-01T00:00:00.000;2099-01-01T00:00:00.000;9001;;T;;;;;;;10.0;;MEDIUM;INDIVIDUAL;;;Problem Statement;This is my example solution;;;spr135;;;;2099-02-01T00:00:00.000;;;MANUAL;false;;;0.0;INCLUDED_COMPLETELY;false;false;;;SYNCHRONIZED;;false;2020-01-01T00:00:00.000;;;
